"Plot Title: 20160401_-_2.5_m_-_Bethel"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20160401, SEN S/N: 20160401)","Intensity, lum/ft² (LGR S/N: 20160401, SEN S/N: 20160401)","Coupler Attached (LGR S/N: 20160401)","Stopped (LGR S/N: 20160401)","End Of File (LGR S/N: 20160401)"
1458,04/29/24 05:00:00 AM,24.545,3.0,,,
1459,04/29/24 06:00:00 AM,24.545,2.0,,,
1460,04/29/24 07:00:00 AM,24.545,7.0,,,
1461,04/29/24 08:00:00 AM,24.545,24.0,,,
1462,04/29/24 09:00:00 AM,24.738,43.0,,,
1463,04/29/24 10:00:00 AM,25.125,79.0,,,
1464,04/29/24 11:00:00 AM,25.416,100.0,,,
1465,04/29/24 12:00:00 PM,25.610,108.0,,,
1466,04/29/24 01:00:00 PM,26.488,123.0,,,
1467,04/29/24 02:00:00 PM,26.977,136.0,,,
1468,04/29/24 03:00:00 PM,27.370,136.0,,,
1469,04/29/24 04:00:00 PM,27.961,144.0,,,
1470,04/29/24 05:00:00 PM,28.159,113.0,,,
1471,04/29/24 06:00:00 PM,28.159,47.0,,,
1472,04/29/24 07:00:00 PM,28.357,22.0,,,
1473,04/29/24 08:00:00 PM,28.060,6.0,,,
1474,04/29/24 09:00:00 PM,27.862,5.0,,,
1475,04/29/24 10:00:00 PM,27.764,4.0,,,
1476,04/29/24 11:00:00 PM,27.567,4.0,,,
1477,04/30/24 12:00:00 AM,27.272,4.0,,,
1478,04/30/24 01:00:00 AM,27.075,4.0,,,
1479,04/30/24 02:00:00 AM,26.879,4.0,,,
1480,04/30/24 03:00:00 AM,26.683,4.0,,,
1481,04/30/24 04:00:00 AM,26.585,4.0,,,
1482,04/30/24 05:00:00 AM,26.390,3.0,,,
1483,04/30/24 06:00:00 AM,26.195,3.0,,,
1484,04/30/24 07:00:00 AM,26.097,9.0,,,
1485,04/30/24 08:00:00 AM,26.195,27.0,,,
1486,04/30/24 09:00:00 AM,26.488,43.0,,,
1487,04/30/24 10:00:00 AM,26.390,49.0,,,
1488,04/30/24 11:00:00 AM,26.488,47.0,,,
1489,04/30/24 12:00:00 PM,26.585,108.0,,,
1490,04/30/24 01:00:00 PM,26.781,102.0,,,
1491,04/30/24 02:00:00 PM,27.272,99.0,,,
1492,04/30/24 03:00:00 PM,27.173,128.0,,,
1493,04/30/24 04:00:00 PM,27.272,152.0,,,
1494,04/30/24 05:00:00 PM,27.468,128.0,,,
1495,04/30/24 06:00:00 PM,27.862,103.0,,,
1496,04/30/24 07:00:00 PM,27.665,14.0,,,
1497,04/30/24 08:00:00 PM,28.258,4.0,,,
1498,04/30/24 09:00:00 PM,28.060,5.0,,,
1499,04/30/24 10:00:00 PM,28.060,4.0,,,
1500,04/30/24 11:00:00 PM,27.764,4.0,,,
1501,05/01/24 12:00:00 AM,27.764,4.0,,,
1502,05/01/24 01:00:00 AM,27.567,4.0,,,
1503,05/01/24 02:00:00 AM,27.468,4.0,,,
1504,05/01/24 03:00:00 AM,27.370,4.0,,,
1505,05/01/24 04:00:00 AM,27.173,4.0,,,
1506,05/01/24 05:00:00 AM,27.075,4.0,,,
1507,05/01/24 06:00:00 AM,26.977,4.0,,,
1508,05/01/24 07:00:00 AM,26.977,8.0,,,
1509,05/01/24 08:00:00 AM,27.173,30.0,,,
1510,05/01/24 09:00:00 AM,27.272,40.0,,,
1511,05/01/24 10:00:00 AM,27.567,72.0,,,
1512,05/01/24 11:00:00 AM,27.862,105.0,,,
1513,05/01/24 12:00:00 PM,27.862,126.0,,,
1514,05/01/24 01:00:00 PM,28.456,136.0,,,
1515,05/01/24 02:00:00 PM,29.352,82.0,,,
1516,05/01/24 03:00:00 PM,29.152,128.0,,,
1517,05/01/24 04:00:00 PM,29.352,86.0,,,
1518,05/01/24 05:00:00 PM,29.752,61.0,,,
1519,05/01/24 06:00:00 PM,29.752,53.0,,,
1520,05/01/24 07:00:00 PM,29.752,16.0,,,
1521,05/01/24 08:00:00 PM,30.154,6.0,,,
1522,05/01/24 09:00:00 PM,29.853,5.0,,,
1523,05/01/24 10:00:00 PM,29.752,5.0,,,
1524,05/01/24 11:00:00 PM,29.552,5.0,,,
1525,05/02/24 12:00:00 AM,29.352,5.0,,,
1526,05/02/24 01:00:00 AM,29.152,5.0,,,
1527,05/02/24 02:00:00 AM,28.953,4.0,,,
1528,05/02/24 03:00:00 AM,28.754,4.0,,,
1529,05/02/24 04:00:00 AM,28.655,4.0,,,
1530,05/02/24 05:00:00 AM,28.456,4.0,,,
1531,05/02/24 06:00:00 AM,28.357,4.0,,,
1532,05/02/24 07:00:00 AM,28.258,14.0,,,
1533,05/02/24 08:00:00 AM,28.258,25.0,,,
1534,05/02/24 09:00:00 AM,28.159,20.0,,,
1535,05/02/24 10:00:00 AM,28.456,52.0,,,
1536,05/02/24 11:00:00 AM,28.456,42.0,,,
1537,05/02/24 12:00:00 PM,29.053,107.0,,,
1538,05/02/24 01:00:00 PM,29.452,17.0,,,
1539,05/02/24 02:00:00 PM,29.352,13.0,,,
1540,05/02/24 03:00:00 PM,29.152,31.0,,,
1541,05/02/24 04:00:00 PM,29.252,6.0,,,
1542,05/02/24 05:00:00 PM,28.953,10.0,,,
1543,05/02/24 06:00:00 PM,29.053,17.0,,,
1544,05/02/24 07:00:00 PM,28.953,8.0,,,
1545,05/02/24 08:00:00 PM,28.853,3.0,,,
1546,05/02/24 09:00:00 PM,28.754,3.0,,,
1547,05/02/24 10:00:00 PM,28.655,3.0,,,
1548,05/02/24 11:00:00 PM,28.555,3.0,,,
1549,05/03/24 12:00:00 AM,28.456,3.0,,,
1550,05/03/24 01:00:00 AM,28.456,3.0,,,
1551,05/03/24 02:00:00 AM,28.357,2.0,,,
1552,05/03/24 03:00:00 AM,28.258,3.0,,,
1553,05/03/24 04:00:00 AM,28.060,2.0,,,
1554,05/03/24 05:00:00 AM,27.961,2.0,,,
1555,05/03/24 06:00:00 AM,27.764,2.0,,,
1556,05/03/24 07:00:00 AM,27.665,8.0,,,
1557,05/03/24 08:00:00 AM,27.665,32.0,,,
1558,05/03/24 09:00:00 AM,27.764,58.0,,,
1559,05/03/24 10:00:00 AM,27.961,91.0,,,
1560,05/03/24 11:00:00 AM,28.258,113.0,,,
1561,05/03/24 12:00:00 PM,28.258,81.0,,,
1562,05/03/24 01:00:00 PM,28.853,117.0,,,
1563,05/03/24 02:00:00 PM,29.053,152.0,,,
1564,05/03/24 03:00:00 PM,29.352,136.0,,,
1565,05/03/24 04:00:00 PM,30.255,168.0,,,
1566,05/03/24 05:00:00 PM,30.054,86.0,,,
1567,05/03/24 06:00:00 PM,29.853,85.0,,,
1568,05/03/24 07:00:00 PM,29.652,21.0,,,
1569,05/03/24 08:00:00 PM,29.953,6.0,,,
1570,05/03/24 09:00:00 PM,30.255,5.0,,,
1571,05/03/24 10:00:00 PM,30.054,4.0,,,
1572,05/03/24 11:00:00 PM,29.853,4.0,,,
1573,05/04/24 12:00:00 AM,29.652,4.0,,,
1574,05/04/24 01:00:00 AM,29.452,4.0,,,
1575,05/04/24 02:00:00 AM,29.252,3.0,,,
1576,05/04/24 03:00:00 AM,29.053,3.0,,,
1577,05/04/24 04:00:00 AM,28.953,3.0,,,
1578,05/04/24 05:00:00 AM,28.754,3.0,,,
1579,05/04/24 06:00:00 AM,28.655,3.0,,,
1580,05/04/24 07:00:00 AM,28.655,11.0,,,
1581,05/04/24 08:00:00 AM,28.555,8.0,,,
1582,05/04/24 09:00:00 AM,29.053,43.0,,,
1583,05/04/24 10:00:00 AM,28.953,39.0,,,
1584,05/04/24 11:00:00 AM,29.452,103.0,,,
1585,05/04/24 12:00:00 PM,29.652,104.0,,,
1586,05/04/24 01:00:00 PM,30.154,113.0,,,
1587,05/04/24 02:00:00 PM,30.659,168.0,,,
1588,05/04/24 03:00:00 PM,30.356,27.0,,,
1589,05/04/24 04:00:00 PM,30.356,24.0,,,
1590,05/04/24 05:00:00 PM,30.558,85.0,,,
1591,05/04/24 06:00:00 PM,30.356,21.0,,,
1592,05/04/24 07:00:00 PM,30.255,10.0,,,
1593,05/04/24 08:00:00 PM,29.953,3.0,,,
1594,05/04/24 09:00:00 PM,29.752,3.0,,,
1595,05/04/24 10:00:00 PM,29.452,3.0,,,
1596,05/04/24 11:00:00 PM,29.252,3.0,,,
1597,05/05/24 12:00:00 AM,29.053,3.0,,,
1598,05/05/24 01:00:00 AM,28.853,2.0,,,
1599,05/05/24 02:00:00 AM,28.655,2.0,,,
1600,05/05/24 03:00:00 AM,28.456,3.0,,,
1601,05/05/24 04:00:00 AM,28.357,2.0,,,
1602,05/05/24 05:00:00 AM,28.258,2.0,,,
1603,05/05/24 06:00:00 AM,28.060,3.0,,,
1604,05/05/24 07:00:00 AM,27.961,13.0,,,
1605,05/05/24 08:00:00 AM,27.961,27.0,,,
1606,05/05/24 09:00:00 AM,27.961,50.0,,,
1607,05/05/24 10:00:00 AM,28.060,68.0,,,
1608,05/05/24 11:00:00 AM,28.258,71.0,,,
1609,05/05/24 12:00:00 PM,28.159,61.0,,,
1610,05/05/24 01:00:00 PM,28.357,33.0,,,
1611,05/05/24 02:00:00 PM,28.555,34.0,,,
1612,05/05/24 03:00:00 PM,28.655,32.0,,,
1613,05/05/24 04:00:00 PM,28.357,12.0,,,
1614,05/05/24 05:00:00 PM,28.357,10.0,,,
1615,05/05/24 06:00:00 PM,28.258,10.0,,,
1616,05/05/24 07:00:00 PM,28.258,7.0,,,
1617,05/05/24 08:00:00 PM,28.060,3.0,,,
1618,05/05/24 09:00:00 PM,27.961,2.0,,,
1619,05/05/24 10:00:00 PM,27.862,2.0,,,
1620,05/05/24 11:00:00 PM,27.862,2.0,,,
1621,05/06/24 12:00:00 AM,27.764,2.0,,,
1622,05/06/24 01:00:00 AM,27.665,2.0,,,
1623,05/06/24 02:00:00 AM,27.665,2.0,,,
1624,05/06/24 03:00:00 AM,27.567,2.0,,,
1625,05/06/24 04:00:00 AM,27.468,2.0,,,
1626,05/06/24 05:00:00 AM,27.468,2.0,,,
1627,05/06/24 06:00:00 AM,27.370,2.0,,,
1628,05/06/24 07:00:00 AM,27.370,6.0,,,
1629,05/06/24 08:00:00 AM,27.370,14.0,,,
1630,05/06/24 09:00:00 AM,27.468,22.0,,,
1631,05/06/24 10:00:00 AM,27.567,37.0,,,
1632,05/06/24 11:00:00 AM,27.665,36.0,,,
1633,05/06/24 12:00:00 PM,27.961,35.0,,,
1634,05/06/24 01:00:00 PM,28.060,43.0,,,
1635,05/06/24 02:00:00 PM,28.456,97.0,,,
1636,05/06/24 03:00:00 PM,28.953,65.0,,,
1637,05/06/24 04:00:00 PM,29.053,55.0,,,
1638,05/06/24 05:00:00 PM,29.053,128.0,,,
1639,05/06/24 06:00:00 PM,29.053,97.0,,,
1640,05/06/24 07:00:00 PM,29.152,10.0,,,
1641,05/06/24 08:00:00 PM,29.552,5.0,,,
1642,05/06/24 09:00:00 PM,29.152,4.0,,,
1643,05/06/24 10:00:00 PM,29.352,4.0,,,
1644,05/06/24 11:00:00 PM,29.252,4.0,,,
1645,05/07/24 12:00:00 AM,29.152,4.0,,,
1646,05/07/24 01:00:00 AM,28.853,3.0,,,
1647,05/07/24 02:00:00 AM,28.754,3.0,,,
1648,05/07/24 03:00:00 AM,28.357,3.0,,,
1649,05/07/24 04:00:00 AM,28.258,3.0,,,
1650,05/07/24 05:00:00 AM,28.258,3.0,,,
1651,05/07/24 06:00:00 AM,28.060,3.0,,,
1652,05/07/24 07:00:00 AM,28.060,8.0,,,
1653,05/07/24 08:00:00 AM,28.159,16.0,,,
1654,05/07/24 09:00:00 AM,28.159,22.0,,,
1655,05/07/24 10:00:00 AM,28.060,17.0,,,
1656,05/07/24 11:00:00 AM,28.258,51.0,,,
1657,05/07/24 12:00:00 PM,28.555,114.0,,,
1658,05/07/24 01:00:00 PM,29.053,84.0,,,
1659,05/07/24 02:00:00 PM,29.452,117.0,,,
1660,05/07/24 03:00:00 PM,29.752,41.0,,,
1661,05/07/24 04:00:00 PM,30.457,87.0,,,
1662,05/07/24 05:00:00 PM,30.457,99.0,,,
1663,05/07/24 06:00:00 PM,30.457,45.0,,,
1664,05/07/24 07:00:00 PM,30.457,18.0,,,
1665,05/07/24 08:00:00 PM,30.255,3.0,,,
1666,05/07/24 09:00:00 PM,30.054,3.0,,,
1667,05/07/24 10:00:00 PM,29.853,3.0,,,
1668,05/07/24 11:00:00 PM,29.752,3.0,,,
1669,05/08/24 12:00:00 AM,29.552,3.0,,,
1670,05/08/24 01:00:00 AM,29.352,3.0,,,
1671,05/08/24 02:00:00 AM,29.252,3.0,,,
1672,05/08/24 03:00:00 AM,29.053,2.0,,,
1673,05/08/24 04:00:00 AM,28.953,2.0,,,
1674,05/08/24 05:00:00 AM,28.754,2.0,,,
1675,05/08/24 06:00:00 AM,28.655,2.0,,,
1676,05/08/24 07:00:00 AM,28.555,10.0,,,
1677,05/08/24 08:00:00 AM,28.456,4.0,,,
1678,05/08/24 09:00:00 AM,28.357,3.0,,,
1679,05/08/24 10:00:00 AM,28.159,3.0,,,
1680,05/08/24 11:00:00 AM,28.159,11.0,,,
1681,05/08/24 12:00:00 PM,28.357,50.0,,,
1682,05/08/24 01:00:00 PM,28.456,33.0,,,
1683,05/08/24 02:00:00 PM,28.357,32.0,,,
1684,05/08/24 03:00:00 PM,28.357,7.0,,,
1685,05/08/24 04:00:00 PM,28.456,22.0,,,
1686,05/08/24 05:00:00 PM,28.655,20.0,,,
1687,05/08/24 06:00:00 PM,28.555,17.0,,,
1688,05/08/24 07:00:00 PM,28.555,4.0,,,
1689,05/08/24 08:00:00 PM,28.456,4.0,,,
1690,05/08/24 09:00:00 PM,28.456,3.0,,,
1691,05/08/24 10:00:00 PM,28.357,3.0,,,
1692,05/08/24 11:00:00 PM,28.258,2.0,,,
1693,05/09/24 12:00:00 AM,28.258,2.0,,,
1694,05/09/24 01:00:00 AM,28.159,2.0,,,
1695,05/09/24 02:00:00 AM,28.060,2.0,,,
1696,05/09/24 03:00:00 AM,28.060,2.0,,,
1697,05/09/24 04:00:00 AM,27.961,2.0,,,
1698,05/09/24 05:00:00 AM,27.862,2.0,,,
1699,05/09/24 06:00:00 AM,27.764,2.0,,,
1700,05/09/24 07:00:00 AM,27.665,11.0,,,
1701,05/09/24 08:00:00 AM,27.665,28.0,,,
1702,05/09/24 09:00:00 AM,27.764,54.0,,,
1703,05/09/24 10:00:00 AM,27.961,66.0,,,
1704,05/09/24 11:00:00 AM,28.159,80.0,,,
1705,05/09/24 12:00:00 PM,28.456,68.0,,,
1706,05/09/24 01:00:00 PM,28.853,50.0,,,
1707,05/09/24 02:00:00 PM,29.152,98.0,,,
1708,05/09/24 03:00:00 PM,29.452,144.0,,,
1709,05/09/24 04:00:00 PM,29.652,33.0,,,
1710,05/09/24 05:00:00 PM,29.853,168.0,,,
1711,05/09/24 06:00:00 PM,29.953,27.0,,,
1712,05/09/24 07:00:00 PM,29.552,33.0,,,
1713,05/09/24 08:00:00 PM,29.352,4.0,,,
1714,05/09/24 09:00:00 PM,29.152,2.0,,,
1715,05/09/24 10:00:00 PM,29.053,3.0,,,
1716,05/09/24 11:00:00 PM,28.853,4.0,,,
1717,05/10/24 12:00:00 AM,28.754,4.0,,,
1718,05/10/24 01:00:00 AM,28.555,3.0,,,
1719,05/10/24 02:00:00 AM,28.456,4.0,,,
1720,05/10/24 03:00:00 AM,28.357,3.0,,,
1721,05/10/24 04:00:00 AM,28.258,4.0,,,
1722,05/10/24 05:00:00 AM,28.159,3.0,,,
1723,05/10/24 06:00:00 AM,28.060,3.0,,,
1724,05/10/24 07:00:00 AM,27.961,9.0,,,
1725,05/10/24 08:00:00 AM,28.159,24.0,,,
1726,05/10/24 09:00:00 AM,28.060,23.0,,,
1727,05/10/24 10:00:00 AM,28.258,22.0,,,
1728,05/10/24 11:00:00 AM,28.357,23.0,,,
1729,05/10/24 12:00:00 PM,28.555,29.0,,,
1730,05/10/24 01:00:00 PM,28.953,36.0,,,
1731,05/10/24 02:00:00 PM,29.152,39.0,,,
1732,05/10/24 03:00:00 PM,29.953,127.0,,,
1733,05/10/24 04:00:00 PM,29.953,26.0,,,
1734,05/10/24 05:00:00 PM,30.255,160.0,,,
1735,05/10/24 06:00:00 PM,30.154,37.0,,,
1736,05/10/24 07:00:00 PM,30.154,24.0,,,
1737,05/10/24 08:00:00 PM,29.853,4.0,,,
1738,05/10/24 09:00:00 PM,29.652,2.0,,,
1739,05/10/24 10:00:00 PM,29.552,3.0,,,
1740,05/10/24 11:00:00 PM,29.352,3.0,,,
1741,05/11/24 12:00:00 AM,29.152,3.0,,,
1742,05/11/24 01:00:00 AM,29.053,3.0,,,
1743,05/11/24 02:00:00 AM,28.853,3.0,,,
1744,05/11/24 03:00:00 AM,28.655,3.0,,,
1745,05/11/24 04:00:00 AM,28.555,3.0,,,
1746,05/11/24 05:00:00 AM,28.456,3.0,,,
1747,05/11/24 06:00:00 AM,28.357,3.0,,,
1748,05/11/24 07:00:00 AM,28.258,12.0,,,
1749,05/11/24 08:00:00 AM,28.357,30.0,,,
1750,05/11/24 09:00:00 AM,28.456,45.0,,,
1751,05/11/24 10:00:00 AM,28.754,60.0,,,
1752,05/11/24 11:00:00 AM,28.953,68.0,,,
1753,05/11/24 12:00:00 PM,29.252,71.0,,,
1754,05/11/24 01:00:00 PM,29.752,99.0,,,
1755,05/11/24 02:00:00 PM,30.255,97.0,,,
1756,05/11/24 03:00:00 PM,30.862,122.0,,,
1757,05/11/24 04:00:00 PM,31.268,144.0,,,
1758,05/11/24 05:00:00 PM,31.676,90.0,,,
1759,05/11/24 06:00:00 PM,31.676,40.0,,,
1760,05/11/24 07:00:00 PM,31.370,19.0,,,
1761,05/11/24 08:00:00 PM,31.064,4.0,,,
1762,05/11/24 09:00:00 PM,30.862,3.0,,,
1763,05/11/24 10:00:00 PM,30.862,3.0,,,
1764,05/11/24 11:00:00 PM,30.558,3.0,,,
1765,05/12/24 12:00:00 AM,30.356,3.0,,,
1766,05/12/24 01:00:00 AM,30.154,3.0,,,
1767,05/12/24 02:00:00 AM,29.953,3.0,,,
1768,05/12/24 03:00:00 AM,29.752,3.0,,,
1769,05/12/24 04:00:00 AM,29.652,3.0,,,
1770,05/12/24 05:00:00 AM,29.452,3.0,,,
1771,05/12/24 06:00:00 AM,29.252,3.0,,,
1772,05/12/24 07:00:00 AM,29.152,11.0,,,
1773,05/12/24 08:00:00 AM,29.252,23.0,,,
1774,05/12/24 09:00:00 AM,29.352,44.0,,,
1775,05/12/24 10:00:00 AM,29.452,38.0,,,
1776,05/12/24 11:00:00 AM,29.652,73.0,,,
1777,05/12/24 12:00:00 PM,29.953,66.0,,,
1778,05/12/24 01:00:00 PM,30.457,85.0,,,
1779,05/12/24 02:00:00 PM,31.166,99.0,,,
1780,05/12/24 03:00:00 PM,31.574,63.0,,,
1781,05/12/24 04:00:00 PM,31.268,144.0,,,
1782,05/12/24 05:00:00 PM,32.086,93.0,,,
1783,05/12/24 06:00:00 PM,31.472,73.0,,,
1784,05/12/24 07:00:00 PM,31.574,34.0,,,
1785,05/12/24 08:00:00 PM,31.676,4.0,,,
1786,05/12/24 09:00:00 PM,31.676,3.0,,,
1787,05/12/24 10:00:00 PM,31.472,3.0,,,
1788,05/12/24 11:00:00 PM,31.268,3.0,,,
1789,05/13/24 12:00:00 AM,31.166,3.0,,,
1790,05/13/24 01:00:00 AM,30.963,3.0,,,
1791,05/13/24 02:00:00 AM,30.862,3.0,,,
1792,05/13/24 03:00:00 AM,30.760,3.0,,,
1793,05/13/24 04:00:00 AM,30.659,2.0,,,
1794,05/13/24 05:00:00 AM,30.457,2.0,,,
1795,05/13/24 06:00:00 AM,30.356,3.0,,,
1796,05/13/24 07:00:00 AM,30.356,9.0,,,
1797,05/13/24 08:00:00 AM,30.255,9.0,,,
1798,05/13/24 09:00:00 AM,30.558,47.0,,,
1799,05/13/24 10:00:00 AM,30.760,43.0,,,
1800,05/13/24 11:00:00 AM,30.659,36.0,,,
1801,05/13/24 12:00:00 PM,30.760,65.0,,,
1802,05/13/24 01:00:00 PM,30.760,20.0,,,
1803,05/13/24 02:00:00 PM,30.659,9.0,,,
1804,05/13/24 03:00:00 PM,30.659,22.0,,,
1805,05/13/24 04:00:00 PM,30.659,23.0,,,
1806,05/13/24 05:00:00 PM,30.862,34.0,,,
1807,05/13/24 06:00:00 PM,31.064,18.0,,,
1808,05/13/24 07:00:00 PM,30.862,9.0,,,
1809,05/13/24 08:00:00 PM,30.760,5.0,,,
1810,05/13/24 09:00:00 PM,30.659,3.0,,,
1811,05/13/24 10:00:00 PM,30.558,3.0,,,
1812,05/13/24 11:00:00 PM,30.457,3.0,,,
1813,05/14/24 12:00:00 AM,30.356,2.0,,,
1814,05/14/24 01:00:00 AM,30.255,2.0,,,
1815,05/14/24 02:00:00 AM,30.154,2.0,,,
1816,05/14/24 03:00:00 AM,30.154,2.0,,,
1817,05/14/24 04:00:00 AM,30.054,2.0,,,
1818,05/14/24 05:00:00 AM,30.054,2.0,,,
1819,05/14/24 06:00:00 AM,29.953,2.0,,,
1820,05/14/24 07:00:00 AM,29.853,6.0,,,
1821,05/14/24 08:00:00 AM,29.853,15.0,,,
1822,05/14/24 09:00:00 AM,30.054,37.0,,,
1823,05/14/24 10:00:00 AM,30.054,27.0,,,
1824,05/14/24 11:00:00 AM,30.255,38.0,,,
1825,05/14/24 12:00:00 PM,30.457,30.0,,,
1826,05/14/24 01:00:00 PM,30.558,50.0,,,
1827,05/14/24 02:00:00 PM,30.760,55.0,,,
1828,05/14/24 03:00:00 PM,30.760,33.0,,,
1829,05/14/24 04:00:00 PM,30.760,31.0,,,
1830,05/14/24 05:00:00 PM,30.760,21.0,,,
1831,05/14/24 06:00:00 PM,30.659,7.0,,,
1832,05/14/24 07:00:00 PM,30.558,8.0,,,
1833,05/14/24 08:00:00 PM,30.457,4.0,,,
1834,05/14/24 09:00:00 PM,30.356,2.0,,,
1835,05/14/24 10:00:00 PM,30.255,3.0,,,
1836,05/14/24 11:00:00 PM,30.154,3.0,,,
1837,05/15/24 12:00:00 AM,30.054,2.0,,,
1838,05/15/24 01:00:00 AM,29.953,2.0,,,
1839,05/15/24 02:00:00 AM,29.953,2.0,,,
1840,05/15/24 03:00:00 AM,29.853,2.0,,,
1841,05/15/24 04:00:00 AM,29.752,2.0,,,
1842,05/15/24 05:00:00 AM,29.752,2.0,,,
1843,05/15/24 06:00:00 AM,29.652,2.0,,,
1844,05/15/24 07:00:00 AM,29.552,5.0,,,
1845,05/15/24 08:00:00 AM,29.552,11.0,,,
1846,05/15/24 09:00:00 AM,29.552,17.0,,,
1847,05/15/24 10:00:00 AM,29.652,24.0,,,
1848,05/15/24 11:00:00 AM,29.752,40.0,,,
1849,05/15/24 12:00:00 PM,30.054,87.0,,,
1850,05/15/24 01:00:00 PM,30.255,72.0,,,
1851,05/15/24 02:00:00 PM,30.659,125.0,,,
1852,05/15/24 03:00:00 PM,30.558,40.0,,,
1853,05/15/24 04:00:00 PM,31.268,50.0,,,
1854,05/15/24 05:00:00 PM,31.064,29.0,,,
1855,05/15/24 06:00:00 PM,30.760,23.0,,,
1856,05/15/24 07:00:00 PM,31.064,14.0,,,
1857,05/15/24 08:00:00 PM,30.963,4.0,,,
1858,05/15/24 09:00:00 PM,30.963,3.0,,,
1859,05/15/24 10:00:00 PM,30.862,2.0,,,
1860,05/15/24 11:00:00 PM,30.760,2.0,,,
1861,05/16/24 12:00:00 AM,30.558,3.0,,,
1862,05/16/24 01:00:00 AM,30.457,3.0,,,
1863,05/16/24 02:00:00 AM,30.356,3.0,,,
1864,05/16/24 03:00:00 AM,30.255,3.0,,,
1865,05/16/24 04:00:00 AM,30.154,2.0,,,
1866,05/16/24 05:00:00 AM,30.054,2.0,,,
1867,05/16/24 06:00:00 AM,30.054,2.0,,,
1868,05/16/24 07:00:00 AM,29.953,4.0,,,
1869,05/16/24 08:00:00 AM,29.953,11.0,,,
1870,05/16/24 09:00:00 AM,29.953,8.0,,,
1871,05/16/24 10:00:00 AM,29.953,21.0,,,
1872,05/16/24 11:00:00 AM,30.154,51.0,,,
1873,05/16/24 12:00:00 PM,30.255,52.0,,,
1874,05/16/24 01:00:00 PM,30.558,68.0,,,
1875,05/16/24 02:00:00 PM,31.064,115.0,,,
1876,05/16/24 03:00:00 PM,31.472,73.0,,,
1877,05/16/24 04:00:00 PM,31.880,79.0,,,
1878,05/16/24 05:00:00 PM,31.880,30.0,,,
1879,05/16/24 06:00:00 PM,31.880,27.0,,,
1880,05/16/24 07:00:00 PM,31.880,20.0,,,
1881,05/16/24 08:00:00 PM,31.676,6.0,,,
1882,05/16/24 09:00:00 PM,31.472,2.0,,,
1883,05/16/24 10:00:00 PM,31.472,2.0,,,
1884,05/16/24 11:00:00 PM,31.268,2.0,,,
1885,05/17/24 12:00:00 AM,31.064,2.0,,,
1886,05/17/24 01:00:00 AM,30.963,2.0,,,
1887,05/17/24 02:00:00 AM,30.862,2.0,,,
1888,05/17/24 03:00:00 AM,30.760,2.0,,,
1889,05/17/24 04:00:00 AM,30.558,2.0,,,
1890,05/17/24 05:00:00 AM,30.457,2.0,,,
1891,05/17/24 06:00:00 AM,30.356,2.0,,,
1892,05/17/24 07:00:00 AM,30.356,10.0,,,
1893,05/17/24 08:00:00 AM,30.558,23.0,,,
1894,05/17/24 09:00:00 AM,30.659,45.0,,,
1895,05/17/24 10:00:00 AM,30.862,56.0,,,
1896,05/17/24 11:00:00 AM,31.370,105.0,,,
1897,05/17/24 12:00:00 PM,31.166,27.0,,,
1898,05/17/24 01:00:00 PM,31.370,22.0,,,
1899,05/17/24 02:00:00 PM,31.983,31.0,,,
1900,05/17/24 03:00:00 PM,32.807,89.0,,,
1901,05/17/24 04:00:00 PM,32.394,15.0,,,
1902,05/17/24 05:00:00 PM,32.807,94.0,,,
1903,05/17/24 06:00:00 PM,32.600,88.0,,,
1904,05/17/24 07:00:00 PM,32.600,15.0,,,
1905,05/17/24 08:00:00 PM,32.807,3.0,,,
1906,05/17/24 09:00:00 PM,32.497,1.0,,,
1907,05/17/24 10:00:00 PM,32.497,2.0,,,
1908,05/17/24 11:00:00 PM,32.497,2.0,,,
1909,05/18/24 12:00:00 AM,32.497,2.0,,,
1910,05/18/24 01:00:00 AM,32.291,2.0,,,
1911,05/18/24 02:00:00 AM,32.086,3.0,,,
1912,05/18/24 03:00:00 AM,31.880,2.0,,,
1913,05/18/24 04:00:00 AM,31.778,2.0,,,
1914,05/18/24 05:00:00 AM,31.574,2.0,,,
1915,05/18/24 06:00:00 AM,31.472,3.0,,,
1916,05/18/24 07:00:00 AM,31.472,13.0,,,
1917,05/18/24 08:00:00 AM,31.676,44.0,,,
1918,05/18/24 09:00:00 AM,31.983,80.0,,,
1919,05/18/24 10:00:00 AM,32.188,70.0,,,
1920,05/18/24 11:00:00 AM,32.497,90.0,,,
1921,05/18/24 12:00:00 PM,32.291,84.0,,,
1922,05/18/24 01:00:00 PM,32.807,94.0,,,
1923,05/18/24 02:00:00 PM,33.014,36.0,,,
1924,05/18/24 03:00:00 PM,33.953,109.0,,,
1925,05/18/24 04:00:00 PM,34.163,64.0,,,
1926,05/18/24 05:00:00 PM,34.163,38.0,,,
1927,05/18/24 06:00:00 PM,34.268,27.0,,,
1928,05/18/24 07:00:00 PM,34.058,12.0,,,
1929,05/18/24 08:00:00 PM,34.058,4.0,,,
1930,05/18/24 09:00:00 PM,34.374,1.0,,,
1931,05/18/24 10:00:00 PM,34.163,1.0,,,
1932,05/18/24 11:00:00 PM,33.953,2.0,,,
1933,05/19/24 12:00:00 AM,33.743,3.0,,,
